56,90,56,56,56,56,56,56,56,56,56,90,56,56,56,56,58,45,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,56,56,56,56,56,56,56,78,56,56,56
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,67,47,56,54,56,56,56,56,56,56,56,56,56,56,56,56,56
56,56,56,56,56,56,90,56,56,66,56,56,56,56,56,90,90,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,102,56,56,56,54,56,56,56,56,56
56,56,56,56,66,56,56,56,56,56,56,66,56,56,56,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,78,56,56,56,54,56,56,102,56,56,56,56
56,56,56,90,90,56,56,56,66,54,56,56,56,56,56,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,67,47,56,56,56,56,56,56,56,56,56,56,56,56,56,56
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,54,56,56,56,56,56,56,56,56,56,56,56
56,56,56,102,56,56,56,56,56,56,56,56,90,56,56,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,56,66,56,56,56,56,56,56,56
56,56,56,56,56,56,56,56,56,102,56,56,56,56,56,68,68,69,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,56,56,56,56,56,56,56,56,66
56,56,56,56,56,56,56,56,56,56,56,56,56,46,68,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,67,47,56,56,56,56,56,56,56,78,56,56,56,56,56
56,56,56,56,56,56,56,90,56,56,56,56,46,69,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,56,56,56,56,56,56,56,56
56,56,56,56,54,56,56,56,56,56,56,46,69,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,46,47,56,56,56,56,56,56,56,56,56
56,56,56,56,56,56,56,56,56,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,67,68,68,69,55,56,56,56,54,54,56,56,56,56
56,56,90,56,56,56,56,54,56,56,46,69,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,59,56,56,56,56,56,56,56,56,56
56,56,56,56,56,56,56,56,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,56,56,56,56,56
56,56,56,56,56,56,90,56,56,46,69,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,56,56,56,56,56
56,56,56,66,56,56,56,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,102,56,56,78,56,56
56,56,90,56,56,56,56,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,54,56,56,56,56,56,56,56,56
56,56,56,56,56,56,56,56,46,69,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,56,56,56,56,56
56,56,66,56,56,56,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,56,56,56,56,56
56,56,56,56,56,90,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,56,56,56,56,56
